Диктор 1 результаты его отрезков

-0,06349082
-0,1005669
0,02224477
-0,004429542
-0,04160072
0,03949861
0,1334588
0,05076934
-0,04816907
-0,04030137
0,1869488
0,1186514
0,09120392
0,06585418
-0,02574204
0,04471432
0,001103327
0,042672
0,01382441
------------------------------------------

Диктор 5 результаты его отрезков

0,351988
0,3740408
0,3191106
0,3373935
0,3087484
0,3239461
0,2846123

Диктор 5 результаты чужих отрезков
0,1326505
0,1838503
0,229964
0,157881
0,1396877
0,24765
0,05841185
0,09860701
0,1896548
0,1075138
0,06308474
-0,01517479
0,04477119
0,05442496
0,03206756
0,07196533
0,1471378
0,1189814
0,01129854
0,08247815
0,1136026
0,1295405
0,04564002
0,1073016
0,1087848
-0,02705763
0,1866352
0,1199117
0,05353085
0,03984683
0,02820206
0,1083408
0,08348263
0,08583221
0,1029649
0,0106221
0,08012157
0,06700841
0,06839062
0,07530449
0,09691627
-0,003042001
0,0829879
0,1067674
0,1650322
0,0482379
0,1212896
0,1353895
0,1435302
0,04425066
0,1943271
0,1949792
0,06580139
0,04505682
0,1160469
0,06657539
-0,01652227
0,02201801
-0,02359238
0,02999102
0,1505179
0,04932746
-0,02397866
0,01247349
0,1378086
0,04582247
0,07315043
0,08947495
0,05094143
0,1303761
0,08884383
-0,00250899
0,0008316775
0,01759949
0,1539771
0,256751
0,2006533
0,109625
0,1922488
0,1145018
0,1051817
0,09864928
0,1466909
0,1443579
0,04680566
0,08842247
0,1658069
0,09343106
0,1042974
0,1894748
0,09215995
0,06108304
0,0178544
0,1034553
-0,08343194
-0,1255226
-0,04394203
-0,08633606
-0,007258201
-0,1589827
-0,06509091
-0,06304014
-0,09871274
-0,06570869
0,006018197
0,0626023
-0,01344424
0,04815217
-0,02889432
-0,08771822
-0,0646748
-0,001629604
-0,05754865
-0,08492354
-0,05601122
-0,08884099
-0,1171736
0,001598697
-0,0180629
-0,01531461
-0,04953226
0,001428124
-0,07776859
-0,12594
-0,08435538
-0,0750727
-0,007081443
0,01633697
-0,0995128
-0,166293
-0,05649845
-0,2089827
-0,09709667
